stress pid=35002 workers=8 duty=0.7 periodMs=250
1787341088.0	12.08	10.37	8.56
1787341089.0	12.08	10.37	8.56
1787341090.0	12.08	10.37	8.56
1787341091.0	12.08	10.37	8.56
1787341092.0	12.08	10.37	8.56
1787341093.0	12.16	10.41	8.58
1787341094.0	12.16	10.41	8.58
1787341095.0	12.16	10.41	8.58
1787341096.0	12.16	10.41	8.58
1787341097.0	12.16	10.41	8.58
1787341098.0	12.38	10.49	8.62
1787341099.0	12.38	10.49	8.62
1787341100.0	12.38	10.49	8.62
1787341101.0	12.38	10.49	8.62
1787341102.0	12.38	10.49	8.62
1787341103.0	12.11	10.47	8.62
1787341104.0	12.11	10.47	8.62
1787341105.0	12.11	10.47	8.62
1787341106.0	12.11	10.47	8.62
1787341107.0	12.11	10.47	8.62
1787341108.0	11.94	10.46	8.63
1787341109.0	11.94	10.46	8.63
1787341110.0	11.94	10.46	8.63
1787341111.0	11.94	10.46	8.63
1787341112.0	11.94	10.46	8.63
1787341113.0	12.03	10.50	8.65
1787341114.0	12.03	10.50	8.65
1787341115.0	12.03	10.50	8.65
1787341116.0	12.03	10.50	8.65
1787341117.0	12.03	10.50	8.65
1787341118.0	11.79	10.48	8.65
1787341119.0	11.79	10.48	8.65
1787341120.0	11.79	10.48	8.65
1787341121.0	11.79	10.48	8.65
1787341122.0	11.79	10.48	8.65
1787341123.0	13.08	10.77	8.76
1787341124.0	13.08	10.77	8.76
1787341125.0	13.08	10.77	8.76
1787341126.0	13.08	10.77	8.76
1787341127.0	13.08	10.77	8.76
1787341128.0	13.64	10.92	8.82
1787341129.0	13.64	10.92	8.82
1787341130.0	13.64	10.92	8.82
1787341131.0	13.64	10.92	8.82
1787341132.0	13.64	10.92	8.82
1787341133.0	14.23	11.09	8.88
1787341134.0	14.23	11.09	8.88
1787341135.0	14.23	11.09	8.88
1787341136.0	14.23	11.09	8.88
1787341137.0	14.23	11.09	8.88
1787341138.0	14.45	11.19	8.93
1787341139.0	14.45	11.19	8.93
1787341140.0	14.45	11.19	8.93
1787341141.0	14.45	11.19	8.93
1787341142.0	14.45	11.19	8.93
1787341143.0	14.74	11.30	8.98
1787341144.0	14.74	11.30	8.98
1787341145.0	14.74	11.30	8.98
1787341146.0	14.74	11.30	8.98
1787341147.0	14.74	11.30	8.98
1787341148.0	14.76	11.36	9.01
